image_id,PredictionString
CCTV02^20260511-140000-20260511-142440_002512,5 0.800618 0.63 0.35 0.03 0.06 10 0.798177 0.67 0.38 0.06 0.10 10 0.758301 0.43 0.39 0.04 0.13 2 0.738932 0.36 0.47 0.03 0.06 2 0.728516 0.75 0.53 0.03 0.07 2 0.671387 0.02 0.87 0.05 0.12 2 0.605631 0.70 0.45 0.03 0.06 2 0.433146 0.38 0.28 0.02 0.04 2 0.392496 0.93 0.66 0.04 0.09 3 0.291016 0.32 0.31 0.02 0.04 2 0.241293 0.81 0.55 0.03 0.07 4 0.111084 0.94 0.83 0.12 0.20 2 0.109782 0.88 0.64 0.03 0.06 2 0.051880 0.79 0.49 0.02 0.06
CCTV02^20260511-140000-20260511-142440_002813,10 0.909343 0.29 0.59 0.10 0.24 2 0.893229 0.16 0.69 0.04 0.08 10 0.889486 0.56 0.37 0.06 0.12 5 0.827799 0.64 0.35 0.04 0.06 3 0.811686 0.32 0.31 0.02 0.04 2 0.803385 0.68 0.49 0.03 0.06 2 0.782064 0.32 0.39 0.02 0.05 2 0.755046 0.74 0.49 0.04 0.06 3 0.699219 0.51 0.30 0.02 0.04 2 0.610840 0.92 0.65 0.05 0.08 2 0.583333 0.87 0.55 0.05 0.07 2 0.537544 0.63 0.38 0.03 0.05 3 0.456055 0.50 0.34 0.03 0.05 3 0.336954 0.98 0.79 0.05 0.13 2 0.303385 0.81 0.46 0.03 0.05 2 0.287557 0.98 0.68 0.04 0.09 3 0.250488 0.47 0.27 0.02 0.04 3 0.243652 0.76 0.69 0.07 0.11 2 0.176269 0.63 0.35 0.03 0.06 2 0.088135 0.23 0.64 0.03 0.06
CCTV02^20260511-140000-20260511-142440_002817,4 0.892415 0.55 0.40 0.03 0.07 2 0.875325 0.16 0.69 0.04 0.08 5 0.849935 0.64 0.35 0.03 0.06 2 0.844401 0.35 0.56 0.03 0.07 2 0.833171 0.27 0.57 0.03 0.06 2 0.797363 0.71 0.44 0.03 0.05 10 0.792318 0.39 0.30 0.03 0.09 3 0.786784 0.32 0.31 0.02 0.04 2 0.749349 0.32 0.39 0.02 0.05 2 0.728515 0.93 0.70 0.05 0.09 2 0.727702 0.88 0.55 0.04 0.07 10 0.683106 0.65 0.57 0.11 0.23 2 0.659993 0.85 0.53 0.03 0.06 2 0.639486 0.17 0.94 0.06 0.12 3 0.462240 0.77 0.43 0.04 0.05 2 0.451009 0.34 0.51 0.03 0.06 2 0.425049 0.31 0.49 0.03 0.05 2 0.335937 0.29 0.52 0.02 0.05 4 0.266601 0.34 0.51 0.03 0.06 2 0.248210 0.30 0.52 0.04 0.05 2 0.194987 0.98 0.68 0.04 0.10 3 0.136231 0.33 0.92 0.08 0.14 1 0.135173 0.05 0.76 0.05 0.06 2 0.129557 0.92 0.64 0.04 0.07 2 0.124349 0.31 0.51 0.03 0.06 0 0.113688 0.05 0.76 0.05 0.06 4 0.073771 0.33 0.91 0.08 0.12
CCTV02^20260511-140000-20260511-142440_002821,2 0.893880 0.16 0.69 0.04 0.08 5 0.853353 0.64 0.35 0.03 0.06 4 0.840007 0.44 0.38 0.02 0.05 2 0.819499 0.73 0.55 0.04 0.08 2 0.807943 0.81 0.53 0.03 0.06 3 0.788411 0.32 0.31 0.02 0.04 3 0.774577 0.77 0.51 0.05 0.07 2 0.770508 0.61 0.37 0.02 0.05 2 0.766601 0.71 0.44 0.03 0.05 2 0.763835 0.29 0.53 0.04 0.06 10 0.706380 0.65 0.49 0.08 0.16 2 0.694336 0.32 0.39 0.02 0.05 2 0.668457 0.88 0.55 0.04 0.07 2 0.595052 0.92 0.65 0.05 0.08 2 0.550347 0.27 0.57 0.03 0.06 1 0.549967 0.35 0.36 0.01 0.04 2 0.540365 0.98 0.68 0.04 0.09 2 0.531250 0.37 0.31 0.02 0.03 2 0.369792 0.38 0.34 0.02 0.04 3 0.244466 0.99 0.81 0.02 0.10 2 0.184407 0.51 0.26 0.01 0.03 2 0.168294 0.85 0.55 0.03 0.07 0 0.155843 0.85 0.55 0.03 0.07 0 0.138265 0.38 0.34 0.02 0.04 2 0.057373 0.99 0.81 0.02 0.10
CCTV02^20260511-140000-20260511-142440_002825,10 0.930339 0.54 0.35 0.06 0.12 9 0.882976 0.58 0.50 0.06 0.11 5 0.868164 0.64 0.35 0.04 0.06 2 0.842773 0.27 0.57 0.03 0.06 2 0.835124 0.16 0.68 0.05 0.07 3 0.831869 0.74 0.51 0.08 0.06 3 0.825358 0.32 0.31 0.02 0.04 3 0.813965 0.14 0.75 0.11 0.09 2 0.796061 0.29 0.53 0.04 0.06 2 0.774414 0.67 0.47 0.03 0.06 2 0.772787 0.32 0.39 0.02 0.05 2 0.703125 0.66 0.40 0.03 0.05 2 0.676595 0.93 0.66 0.04 0.09 2 0.573730 0.88 0.56 0.04 0.07 2 0.566407 0.79 0.49 0.04 0.05 2 0.560547 0.84 0.57 0.04 0.06 0 0.409505 0.97 0.92 0.06 0.12 4 0.343506 0.50 0.28 0.02 0.03 3 0.252930 0.99 0.81 0.02 0.10 2 0.159587 0.98 0.68 0.04 0.10 2 0.059285 0.99 0.80 0.02 0.09
CCTV02^20260511-140000-20260511-142440_002829,4 0.887858 0.67 0.47 0.04 0.08 2 0.879231 0.16 0.69 0.04 0.08 5 0.854004 0.64 0.35 0.03 0.06 3 0.848958 0.75 0.51 0.08 0.06 2 0.841146 0.29 0.52 0.04 0.06 2 0.832194 0.27 0.57 0.03 0.06 3 0.819987 0.32 0.31 0.02 0.04 2 0.787272 0.83 0.54 0.03 0.07 2 0.748535 0.32 0.39 0.02 0.05 2 0.705241 0.92 0.65 0.05 0.09 2 0.590495 0.71 0.45 0.03 0.06 2 0.511719 0.56 0.37 0.02 0.04 2 0.411865 0.88 0.56 0.04 0.07 2 0.302653 0.99 0.95 0.02 0.09 2 0.270589 0.86 0.57 0.03 0.06 3 0.222982 0.99 0.81 0.02 0.10 7 0.219564 0.73 0.83 0.09 0.20 2 0.086589 0.99 0.80 0.02 0.09
CCTV02^20260511-140000-20260511-142440_002833,2 0.901367 0.16 0.69 0.05 0.08 4 0.874512 0.36 0.52 0.04 0.08 5 0.874186 0.64 0.35 0.03 0.06 3 0.868978 0.74 0.51 0.07 0.06 2 0.847168 0.27 0.57 0.03 0.06 2 0.815755 0.81 0.50 0.03 0.07 3 0.813477 0.32 0.31 0.02 0.04 2 0.802572 0.40 0.38 0.02 0.05 2 0.779623 0.90 0.67 0.05 0.09 2 0.767904 0.68 0.50 0.03 0.06 2 0.737630 0.32 0.39 0.02 0.05 2 0.729655 0.29 0.52 0.04 0.06 4 0.714681 0.64 0.62 0.06 0.10 2 0.415527 0.98 0.68 0.04 0.09 2 0.290527 0.93 0.65 0.03 0.09 3 0.206055 0.99 0.81 0.02 0.10 2 0.133301 0.88 0.58 0.04 0.07 2 0.063965 0.99 0.81 0.02 0.09
CCTV02^20260511-140000-20260511-142440_002836,2 0.892253 0.16 0.69 0.05 0.08 5 0.870931 0.64 0.35 0.03 0.06 2 0.840821 0.27 0.57 0.03 0.06 3 0.824381 0.32 0.31 0.02 0.04 2 0.815918 0.65 0.41 0.03 0.05 2 0.815918 0.90 0.68 0.05 0.09 3 0.808919 0.68 0.53 0.05 0.07 2 0.804850 0.29 0.52 0.04 0.06 2 0.787109 0.25 0.75 0.04 0.09 2 0.749349 0.32 0.39 0.02 0.05 2 0.727213 0.98 0.87 0.03 0.12 2 0.716309 0.95 0.75 0.04 0.10 10 0.670898 0.32 0.73 0.12 0.33 3 0.657226 0.86 0.55 0.05 0.09 4 0.348959 0.82 0.52 0.03 0.07 2 0.305460 0.98 0.68 0.04 0.10 4 0.281738 0.47 0.26 0.02 0.04 2 0.133708 0.81 0.48 0.03 0.05 2 0.131429 0.82 0.52 0.03 0.07 9 0.112223 0.38 0.29 0.03 0.06 2 0.101319 0.92 0.58 0.04 0.08
CCTV02^20260511-140000-20260511-142440_002840,10 0.932780 0.35 0.41 0.05 0.13 2 0.879883 0.16 0.69 0.04 0.08 10 0.856771 0.67 0.61 0.13 0.28 5 0.853841 0.64 0.35 0.03 0.06 3 0.851563 0.32 0.31 0.02 0.04 2 0.841634 0.31 0.54 0.03 0.06 2 0.829264 0.25 0.66 0.04 0.08 2 0.819661 0.27 0.57 0.03 0.06 3 0.803223 0.60 0.36 0.03 0.05 2 0.802246 0.32 0.39 0.02 0.05 3 0.772298 0.86 0.56 0.05 0.09 2 0.698079 0.77 0.46 0.04 0.06 9 0.576904 0.54 0.39 0.05 0.09 2 0.558268 0.98 0.68 0.04 0.09 0 0.433675 0.98 0.90 0.04 0.15 2 0.328084 0.78 0.54 0.03 0.07 4 0.240723 0.58 0.51 0.05 0.11 2 0.238118 0.88 0.51 0.03 0.06 11 0.236003 0.54 0.39 0.05 0.09 4 0.213542 0.78 0.63 0.07 0.10 3 0.196940 0.87 0.74 0.08 0.11 2 0.186523 0.98 0.90 0.04 0.15 2 0.185547 0.85 0.61 0.03 0.07 9 0.157552 0.58 0.51 0.05 0.11 3 0.130371 0.99 0.81 0.02 0.09 2 0.123535 0.92 0.58 0.04 0.07 12 0.102458 0.09 0.73 0.07 0.10 2 0.101725 0.29 0.52 0.04 0.05 3 0.093831 0.59 0.47 0.03 0.06
CCTV02^20260511-140000-20260511-142440_002844,10 0.925619 0.35 0.40 0.05 0.13 2 0.888509 0.16 0.69 0.05 0.08 10 0.870605 0.31 0.68 0.11 0.28 5 0.862956 0.64 0.35 0.03 0.06 2 0.839030 0.93 0.67 0.05 0.09 2 0.836589 0.27 0.57 0.03 0.06 3 0.814779 0.59 0.59 0.05 0.09 3 0.814616 0.32 0.31 0.02 0.04 2 0.806966 0.31 0.39 0.02 0.05 3 0.791667 0.93 0.81 0.08 0.14 2 0.709472 0.38 0.33 0.02 0.04 2 0.691243 0.59 0.36 0.03 0.05 2 0.636067 0.24 0.94 0.06 0.11 2 0.564290 0.92 0.58 0.04 0.08 4 0.512451 0.40 0.35 0.02 0.05 4 0.480143 0.75 0.56 0.07 0.11 3 0.397461 0.43 0.28 0.02 0.03 2 0.321615 0.98 0.68 0.04 0.09 2 0.242025 0.40 0.35 0.02 0.05 9 0.211589 0.75 0.56 0.07 0.10 1 0.184407 0.19 0.67 0.02 0.05 3 0.180339 0.99 0.81 0.02 0.10 7 0.155843 0.75 0.56 0.06 0.10 2 0.154867 0.29 0.52 0.04 0.05 2 0.136231 0.57 0.33 0.02 0.04 2 0.099691 0.31 0.54 0.03 0.05
CCTV02^20260511-140000-20260511-142440_002848,10 0.895020 0.35 0.40 0.05 0.13 10 0.888997 0.34 0.56 0.09 0.21 4 0.883789 0.63 0.41 0.04 0.06 2 0.872070 0.16 0.69 0.04 0.08 5 0.868327 0.64 0.35 0.03 0.06 2 0.834147 0.96 0.71 0.05 0.09 3 0.821940 0.32 0.31 0.02 0.04 2 0.820475 0.66 0.57 0.03 0.07 2 0.814453 0.27 0.57 0.03 0.06 3 0.809733 0.46 0.58 0.04 0.07 2 0.795084 0.40 0.34 0.02 0.04 2 0.791504 0.64 0.47 0.03 0.06 2 0.743164 0.69 0.47 0.03 0.06 2 0.729329 0.31 0.39 0.02 0.05 2 0.654623 0.92 0.58 0.04 0.08 0 0.608561 0.24 0.64 0.04 0.07 9 0.540039 0.46 0.38 0.03 0.08 9 0.196126 0.96 0.88 0.07 0.20 4 0.193197 0.96 0.87 0.07 0.19 7 0.179362 0.96 0.88 0.07 0.20 2 0.066447 0.29 0.52 0.03 0.05
CCTV02^20260511-140000-20260511-142440_002852,10 0.903158 0.35 0.40 0.05 0.13 2 0.886231 0.16 0.68 0.04 0.08 5 0.884766 0.64 0.35 0.03 0.06 2 0.866699 0.96 0.71 0.05 0.09 2 0.840007 0.31 0.54 0.03 0.06 2 0.838867 0.27 0.56 0.03 0.06 3 0.833008 0.32 0.31 0.02 0.04 2 0.827311 0.38 0.44 0.02 0.05 2 0.804850 0.26 0.67 0.05 0.08 2 0.795248 0.38 0.49 0.03 0.05 3 0.792155 0.29 0.74 0.10 0.10 2 0.773600 0.31 0.39 0.02 0.05 3 0.755371 0.41 0.67 0.05 0.09 10 0.660807 0.41 0.30 0.03 0.10 2 0.570963 0.92 0.58 0.04 0.08 4 0.493489 0.48 0.28 0.02 0.04 2 0.365397 0.80 0.46 0.03 0.06 3 0.266601 0.99 0.81 0.02 0.09 2 0.146647 0.30 0.52 0.03 0.05
CCTV02^20260511-140000-20260511-142440_002856,10 0.925456 0.35 0.40 0.05 0.13 2 0.878418 0.16 0.69 0.04 0.08 2 0.862305 0.96 0.71 0.05 0.09 2 0.845378 0.27 0.56 0.03 0.07 2 0.839681 0.31 0.54 0.03 0.06 5 0.839193 0.64 0.35 0.03 0.06 3 0.833822 0.32 0.31 0.02 0.04 2 0.830241 0.34 0.56 0.03 0.07 2 0.773926 0.31 0.39 0.02 0.05 2 0.684896 0.60 0.34 0.02 0.04 3 0.669434 0.45 0.41 0.03 0.05 2 0.659668 0.78 0.56 0.03 0.07 0 0.639160 0.24 0.64 0.04 0.07 2 0.626953 0.92 0.58 0.04 0.08 2 0.500000 0.38 0.30 0.02 0.04 10 0.408936 0.50 0.28 0.04 0.08 4 0.295614 0.42 0.30 0.02 0.05 3 0.165365 0.99 0.81 0.02 0.09
CCTV02^20260511-140000-20260511-142440_002860,10 0.924968 0.35 0.40 0.04 0.13 2 0.877279 0.16 0.69 0.04 0.08 5 0.859700 0.64 0.35 0.04 0.06 2 0.846680 0.96 0.71 0.05 0.09 2 0.841146 0.41 0.40 0.02 0.04 3 0.831868 0.32 0.31 0.02 0.04 2 0.809896 0.39 0.39 0.02 0.04 2 0.792317 0.25 0.75 0.05 0.09 2 0.789551 0.28 0.63 0.04 0.08 2 0.785156 0.62 0.39 0.02 0.05 2 0.784668 0.59 0.39 0.02 0.05 2 0.783366 0.66 0.46 0.03 0.06 2 0.750977 0.31 0.39 0.02 0.05 2 0.730469 0.28 0.53 0.04 0.06 2 0.669922 0.39 0.32 0.02 0.04 2 0.615234 0.55 0.32 0.02 0.04 2 0.602539 0.92 0.58 0.04 0.07 0 0.569987 0.24 0.64 0.04 0.07 2 0.473633 0.90 0.73 0.04 0.10 2 0.384522 0.79 0.60 0.04 0.08 2 0.231771 0.87 0.64 0.03 0.08 2 0.200927 0.99 0.80 0.02 0.08 3 0.192871 0.99 0.81 0.02 0.09 2 0.163411 0.64 0.35 0.04 0.05 2 0.104655 0.84 0.58 0.03 0.06
CCTV02^20260511-140000-20260511-142440_002864,10 0.923014 0.35 0.40 0.05 0.13 5 0.865560 0.64 0.35 0.03 0.06 3 0.861165 0.32 0.31 0.02 0.04 2 0.852702 0.95 0.85 0.06 0.12 2 0.821615 0.31 0.68 0.04 0.08 2 0.812826 0.96 0.71 0.05 0.09 3 0.809896 0.51 0.33 0.03 0.04 2 0.783691 0.31 0.39 0.02 0.05 2 0.760091 0.62 0.37 0.02 0.04 2 0.737304 0.16 0.68 0.04 0.08 2 0.692383 0.92 0.75 0.05 0.10 2 0.686523 0.19 0.69 0.05 0.08 2 0.594157 0.83 0.51 0.02 0.06 2 0.574707 0.92 0.58 0.04 0.08 3 0.573405 0.58 0.43 0.04 0.06 3 0.497640 0.47 0.27 0.02 0.03 1 0.448893 0.78 0.46 0.02 0.04 2 0.440064 0.98 0.82 0.04 0.11 2 0.416992 0.53 0.27 0.02 0.03 4 0.115560 0.58 0.43 0.03 0.06 2 0.058512 0.86 0.64 0.04 0.09
CCTV02^20260511-140000-20260511-142440_002868,10 0.926595 0.35 0.40 0.05 0.13 2 0.890462 0.96 0.71 0.05 0.09 2 0.881511 0.16 0.69 0.05 0.08 5 0.878743 0.64 0.35 0.03 0.06 3 0.829590 0.32 0.31 0.02 0.04 3 0.799154 0.47 0.56 0.04 0.07 2 0.793457 0.31 0.39 0.02 0.05 3 0.788086 0.59 0.41 0.03 0.05 2 0.778157 0.39 0.35 0.02 0.04 2 0.769857 0.70 0.43 0.03 0.05 2 0.692708 0.30 0.55 0.03 0.07 7 0.561849 0.41 0.43 0.03 0.07 9 0.533854 0.51 0.29 0.04 0.06 1 0.467991 0.60 0.37 0.01 0.04 5 0.406494 0.34 0.92 0.08 0.16 2 0.320516 0.92 0.58 0.04 0.08 3 0.269206 0.34 0.91 0.08 0.15 9 0.218913 0.41 0.43 0.03 0.08 2 0.216146 0.84 0.55 0.03 0.06 7 0.189779 0.85 0.55 0.04 0.06 3 0.144043 0.99 0.81 0.02 0.09 0 0.126383 0.30 0.55 0.03 0.08 2 0.115641 0.85 0.55 0.04 0.07
CCTV02^20260511-140000-20260511-142440_002872,10 0.920573 0.35 0.40 0.05 0.13 2 0.881999 0.16 0.69 0.04 0.08 2 0.874674 0.96 0.71 0.05 0.09 2 0.867025 0.27 0.58 0.03 0.07 5 0.858073 0.64 0.35 0.03 0.06 3 0.836426 0.32 0.31 0.02 0.04 10 0.793132 0.61 0.51 0.09 0.19 2 0.788411 0.31 0.39 0.02 0.05 2 0.758952 0.70 0.43 0.03 0.05 2 0.693196 0.88 0.53 0.03 0.06 3 0.578288 0.52 0.36 0.03 0.06 3 0.436523 0.02 0.79 0.04 0.08 2 0.275391 0.92 0.58 0.04 0.08 5 0.217285 0.53 0.36 0.03 0.06 3 0.201660 0.99 0.81 0.01 0.08 2 0.191895 0.99 0.81 0.02 0.08 0 0.185547 0.20 0.84 0.05 0.10 2 0.176269 0.48 0.25 0.02 0.03
CCTV02^20260511-140000-20260511-142440_002876,10 0.922201 0.35 0.40 0.05 0.13 2 0.884765 0.16 0.69 0.04 0.08 2 0.874674 0.96 0.71 0.05 0.09 2 0.866048 0.27 0.58 0.04 0.07 2 0.860840 0.39 0.44 0.02 0.05 10 0.854329 0.57 0.33 0.06 0.11 3 0.850586 0.32 0.31 0.02 0.04 5 0.845866 0.64 0.35 0.03 0.06 2 0.810384 0.31 0.39 0.02 0.05 2 0.800781 0.91 0.65 0.04 0.09 2 0.780111 0.70 0.43 0.03 0.05 2 0.757324 0.88 0.53 0.03 0.06 3 0.638997 0.42 0.29 0.02 0.03 2 0.599935 0.80 0.51 0.02 0.06 0 0.348959 0.36 0.31 0.02 0.03 2 0.266601 0.92 0.58 0.04 0.07 3 0.218425 0.99 0.81 0.01 0.08 2 0.147542 0.99 0.81 0.01 0.09 0 0.056274 0.80 0.51 0.02 0.07
CCTV02^20260511-140000-20260511-142440_002880,10 0.933594 0.35 0.40 0.05 0.13 5 0.869954 0.64 0.35 0.03 0.06 9 0.861328 0.47 0.41 0.04 0.10 2 0.851725 0.16 0.68 0.04 0.07 3 0.833821 0.32 0.31 0.02 0.04 3 0.808106 0.42 0.39 0.02 0.04 3 0.797363 0.18 0.75 0.11 0.09 2 0.789225 0.31 0.39 0.02 0.05 2 0.780436 0.91 0.65 0.05 0.09 2 0.657715 0.39 0.37 0.02 0.04 2 0.632813 0.78 0.47 0.03 0.05 2 0.531250 0.92 0.58 0.04 0.07 2 0.413248 0.98 0.68 0.04 0.09 10 0.372070 0.34 0.85 0.18 0.30 11 0.186035 0.34 0.84 0.19 0.32 2 0.158610 0.99 0.81 0.01 0.09 2 0.137939 0.81 0.46 0.03 0.06
CCTV02^20260511-140000-20260511-142440_002884,4 0.953450 0.41 0.40 0.03 0.06 10 0.925944 0.35 0.40 0.05 0.13 2 0.880697 0.16 0.69 0.04 0.08 5 0.857096 0.64 0.35 0.03 0.06 3 0.854004 0.32 0.31 0.02 0.04 2 0.756999 0.31 0.39 0.02 0.05 0 0.652018 0.32 0.67 0.04 0.09 2 0.618652 0.22 0.69 0.06 0.08 2 0.606445 0.92 0.58 0.04 0.07 10 0.569173 0.68 0.70 0.13 0.33 2 0.520833 0.98 0.68 0.04 0.09 2 0.330770 0.77 0.44 0.02 0.04 2 0.303792 0.79 0.47 0.03 0.06 1 0.281738 0.99 0.90 0.03 0.09 2 0.230062 0.99 0.80 0.02 0.09 2 0.214925 0.87 0.70 0.04 0.08 3 0.154867 0.99 0.81 0.02 0.08 2 0.145752 0.88 0.48 0.04 0.06 0 0.077922 0.87 0.71 0.05 0.08 0 0.066447 0.99 0.91 0.03 0.09
CCTV02^20260511-140000-20260511-142440_002888,10 0.928386 0.35 0.40 0.05 0.13 2 0.884766 0.16 0.69 0.04 0.08 5 0.860026 0.64 0.35 0.04 0.06 3 0.847656 0.60 0.58 0.05 0.08 3 0.832194 0.32 0.31 0.02 0.04 2 0.828776 0.36 0.59 0.03 0.07 3 0.823405 0.53 0.37 0.03 0.04 10 0.817058 0.71 0.70 0.15 0.33 3 0.796713 0.58 0.48 0.04 0.06 2 0.774577 0.31 0.39 0.02 0.05 2 0.668294 0.92 0.58 0.04 0.07 2 0.631510 0.98 0.68 0.04 0.09 0 0.581218 0.75 0.47 0.03 0.06 2 0.481852 0.38 0.29 0.01 0.04 2 0.369792 0.37 0.28 0.01 0.03 2 0.302368 0.99 0.81 0.02 0.09 3 0.178223 0.89 0.47 0.05 0.06 2 0.167195 0.75 0.46 0.03 0.06
CCTV02^20260511-140000-20260511-142440_002892,10 0.915853 0.35 0.40 0.05 0.13 5 0.870442 0.64 0.35 0.03 0.06 2 0.864095 0.16 0.68 0.04 0.08 2 0.861328 0.40 0.40 0.02 0.05 3 0.824870 0.45 0.55 0.04 0.06 3 0.808594 0.54 0.41 0.03 0.06 2 0.790364 0.71 0.45 0.03 0.06 3 0.785807 0.32 0.31 0.02 0.04 2 0.783366 0.31 0.39 0.02 0.05 2 0.742350 0.39 0.37 0.02 0.04 3 0.655762 0.50 0.32 0.03 0.05 2 0.648600 0.92 0.58 0.04 0.08 2 0.604167 0.81 0.47 0.03 0.06 2 0.562663 0.75 0.46 0.02 0.06 10 0.501872 0.42 0.30 0.03 0.07 2 0.499512 0.78 0.47 0.02 0.05 6 0.472168 0.62 0.47 0.06 0.11 2 0.454102 0.98 0.68 0.04 0.10 5 0.365560 0.46 0.39 0.03 0.06 2 0.270955 0.99 0.81 0.02 0.09 0 0.260254 0.76 0.46 0.02 0.05 10 0.251627 0.62 0.47 0.06 0.11 3 0.233561 0.46 0.39 0.03 0.06 3 0.126790 0.11 0.75 0.13 0.11 5 0.084635 0.50 0.32 0.03 0.05
CCTV02^20260511-140000-20260511-142440_002896,10 0.927246 0.35 0.40 0.05 0.13 2 0.885091 0.16 0.69 0.05 0.08 5 0.863281 0.64 0.35 0.04 0.06 3 0.861491 0.44 0.39 0.02 0.04 3 0.826172 0.32 0.31 0.02 0.04 2 0.809571 0.92 0.67 0.04 0.09 2 0.800293 0.39 0.40 0.02 0.05 2 0.788900 0.60 0.36 0.02 0.05 2 0.770833 0.92 0.77 0.04 0.10 2 0.758952 0.82 0.50 0.03 0.07 2 0.689453 0.31 0.39 0.02 0.05 0 0.544922 0.32 0.62 0.03 0.08 2 0.512207 0.98 0.68 0.04 0.09 2 0.406006 0.77 0.48 0.05 0.06 2 0.401367 0.86 0.58 0.03 0.08 4 0.334554 0.77 0.48 0.05 0.06 2 0.307495 0.92 0.58 0.04 0.08 2 0.269043 0.99 0.81 0.01 0.08 2 0.229167 0.32 0.62 0.03 0.07 0 0.188395 0.28 0.48 0.02 0.04 3 0.160482 0.41 0.30 0.02 0.03 2 0.064372 0.41 0.30 0.02 0.04
CCTV07^20260116-060000-20260116-065959_003584,12 0.866048 0.14 0.77 0.06 0.18 12 0.780925 0.13 0.65 0.03 0.06 3 0.717936 0.63 0.75 0.06 0.07 5 0.572754 0.79 0.85 0.10 0.12 3 0.206055 0.79 0.85 0.10 0.13 11 0.206055 0.29 0.47 0.02 0.04 3 0.202922 0.41 0.56 0.03 0.03 12 0.177734 0.29 0.47 0.02 0.05 5 0.139567 0.41 0.56 0.03 0.03 1 0.100993 0.16 0.57 0.01 0.02
CCTV07^20260116-060000-20260116-065959_003588,12 0.873860 0.14 0.77 0.05 0.18 12 0.812337 0.26 0.55 0.02 0.04 12 0.776692 0.13 0.65 0.03 0.06 12 0.684733 0.63 0.73 0.14 0.19 11 0.209310 0.64 0.73 0.15 0.21
CCTV07^20260116-060000-20260116-065959_003592,12 0.868815 0.14 0.77 0.05 0.18 12 0.770182 0.13 0.65 0.03 0.06 5 0.515747 0.38 0.55 0.02 0.04 3 0.485189 0.41 0.55 0.03 0.03 12 0.123209 0.19 0.44 0.01 0.02
CCTV07^20260116-060000-20260116-065959_003596,12 0.873861 0.14 0.77 0.05 0.18 12 0.779785 0.13 0.65 0.03 0.06 12 0.707357 0.21 0.47 0.02 0.04
CCTV07^20260116-060000-20260116-065959_003600,12 0.873861 0.14 0.77 0.05 0.18 12 0.767578 0.13 0.65 0.03 0.06 11 0.740885 0.23 0.49 0.03 0.06 3 0.719401 0.50 0.65 0.04 0.05 10 0.375977 0.65 0.70 0.11 0.15 4 0.284993 0.45 0.53 0.03 0.04 12 0.139649 0.18 0.41 0.01 0.03 2 0.052734 0.45 0.53 0.03 0.04
CCTV07^20260116-060000-20260116-065959_003604,12 0.891439 0.31 0.57 0.04 0.08 12 0.874349 0.14 0.77 0.05 0.18 3 0.779459 0.35 0.71 0.04 0.05 12 0.772135 0.13 0.65 0.03 0.06 11 0.770020 0.21 0.45 0.02 0.03 2 0.497233 0.17 0.54 0.01 0.02 11 0.199381 0.42 0.56 0.05 0.08 12 0.180339 0.18 0.42 0.01 0.03 3 0.172201 0.35 0.48 0.01 0.02 0 0.145752 0.17 0.54 0.01 0.02 12 0.056274 0.42 0.56 0.04 0.09
CCTV07^20260116-060000-20260116-065959_003608,12 0.875977 0.14 0.77 0.05 0.18 3 0.804850 0.36 0.65 0.03 0.04 12 0.767252 0.13 0.65 0.03 0.06 3 0.627767 0.32 0.60 0.03 0.03 9 0.534424 0.63 0.75 0.09 0.11 12 0.358073 0.20 0.43 0.01 0.03 9 0.306356 0.32 0.66 0.04 0.07 11 0.237142 0.32 0.66 0.04 0.07 5 0.064779 0.32 0.60 0.03 0.03
CCTV07^20260116-060000-20260116-065959_003612,12 0.873698 0.14 0.77 0.05 0.18 3 0.793131 0.26 0.55 0.02 0.03 12 0.782715 0.13 0.65 0.03 0.06 3 0.190755 0.28 0.55 0.02 0.03 12 0.115560 0.19 0.43 0.01 0.02
CCTV07^20260116-060000-20260116-065959_003627,12 0.872396 0.14 0.77 0.05 0.18 12 0.776530 0.13 0.65 0.03 0.06 12 0.227702 0.20 0.47 0.01 0.02
CCTV07^20260116-060000-20260116-065959_003631,12 0.873535 0.14 0.77 0.05 0.18 12 0.781087 0.13 0.65 0.03 0.06 12 0.765300 0.27 0.57 0.04 0.07 3 0.686198 0.57 0.72 0.06 0.07 2 0.664062 0.20 0.70 0.02 0.06 10 0.611328 0.41 0.78 0.11 0.21
CCTV07^20260116-060000-20260116-065959_003635,12 0.867676 0.14 0.77 0.05 0.18 12 0.769694 0.13 0.65 0.03 0.06 12 0.732259 0.19 0.43 0.02 0.04 1 0.427409 0.28 0.54 0.01 0.02 1 0.310262 0.22 0.47 0.01 0.01 10 0.267741 0.25 0.55 0.03 0.06 11 0.247233 0.26 0.55 0.03 0.06 9 0.245605 0.25 0.55 0.03 0.06 12 0.127116 0.26 0.55 0.03 0.06
CCTV07^20260116-060000-20260116-065959_003639,12 0.886556 0.31 0.63 0.05 0.09 12 0.869303 0.14 0.77 0.05 0.18 12 0.764486 0.13 0.65 0.03 0.06 9 0.349284 0.40 0.70 0.05 0.07 0 0.258830 0.18 0.50 0.01 0.02 2 0.148437 0.61 0.62 0.03 0.05 7 0.142253 0.40 0.70 0.05 0.07 1 0.125163 0.18 0.50 0.01 0.02 3 0.118897 0.31 0.48 0.01 0.02 0 0.076497 0.61 0.62 0.03 0.04 11 0.069824 0.41 0.70 0.05 0.07 2 0.063965 0.18 0.50 0.01 0.02
