image_id,PredictionString
CCTV02^20260511-140000-20260511-142440_002821,4 0.941406 0.435697 0.381054 0.023638 0.054843 2 0.936035 0.159655 0.685007 0.041867 0.079416 2 0.929199 0.315805 0.385862 0.017829 0.04594 2 0.916504 0.810296 0.527778 0.02524 0.059117 3 0.913086 0.319111 0.3125 0.021234 0.033832 2 0.90332 0.713942 0.443376 0.028045 0.056268 5 0.90332 0.636619 0.348023 0.032853 0.056802 10 0.898926 0.65024 0.491809 0.077724 0.152422 2 0.89502 0.925481 0.651709 0.044872 0.082621 2 0.891602 0.609776 0.370192 0.024038 0.044516 2 0.853027 0.26883 0.572471 0.028846 0.065171 3 0.830078 0.774439 0.508725 0.049679 0.063746 2 0.796875 0.980369 0.685541 0.039263 0.089031 2 0.794434 0.377504 0.337162 0.016627 0.040064 1 0.57959 0.349159 0.359509 0.012821 0.032407 2 0.399902 0.729567 0.548611 0.032853 0.075142 2 0.328613 0.729567 0.549145 0.032853 0.074074 2 0.276611 0.294772 0.526175 0.036258 0.055199 2 0.245117 0.883013 0.554131 0.036859 0.066239 2 0.220703 0.882612 0.553775 0.036058 0.064815
CCTV02^20260511-140000-20260511-142440_002825,10 0.930176 0.538261 0.348291 0.05649 0.127493 2 0.927246 0.660056 0.403668 0.029247 0.04594 2 0.927246 0.161258 0.680912 0.044071 0.069088 3 0.924805 0.740986 0.515491 0.071715 0.060897 3 0.90332 0.143329 0.751603 0.109575 0.09651 9 0.901367 0.578325 0.504986 0.051683 0.10114 0 0.898438 0.972356 0.929843 0.055288 0.134615 2 0.888672 0.93149 0.662749 0.040865 0.090456 2 0.887207 0.666266 0.472044 0.033654 0.06161 3 0.874023 0.31901 0.313034 0.021434 0.034188 5 0.866211 0.636418 0.348202 0.032452 0.057158 2 0.861328 0.268429 0.571403 0.027644 0.060897 2 0.852051 0.315805 0.386396 0.017428 0.046296 2 0.692871 0.882612 0.553953 0.040865 0.067308 2 0.6875 0.980769 0.684295 0.038461 0.0901 2 0.567871 0.367488 0.972222 0.06871 0.055556 2 0.458984 0.294772 0.527422 0.037861 0.056268 2 0.151489 0.991587 0.819444 0.016827 0.103276
CCTV02^20260511-140000-20260511-142440_002829,4 0.933594 0.674679 0.466524 0.040064 0.079772 3 0.927246 0.745393 0.513533 0.074119 0.062678 2 0.916504 0.704928 0.450677 0.035657 0.06161 3 0.912598 0.31901 0.313479 0.021434 0.033654 2 0.90918 0.91867 0.649929 0.042468 0.089031 2 0.906738 0.315905 0.387464 0.017228 0.047009 4 0.890137 0.735377 0.833689 0.078926 0.17735 2 0.880859 0.565304 0.374288 0.023237 0.042735 2 0.869629 0.268329 0.572293 0.028245 0.062678 4 0.845703 0.833333 0.692308 0.076923 0.098291 2 0.67041 0.828926 0.536859 0.028045 0.06802 2 0.624512 0.159806 0.68661 0.041967 0.07906 2 0.57373 0.294872 0.527244 0.036859 0.056624 2 0.57373 0.159756 0.686788 0.042067 0.078704 2 0.525391 0.989183 0.948362 0.021635 0.097578 2 0.509766 0.980769 0.682514 0.038461 0.085826 5 0.476562 0.636619 0.349003 0.032853 0.056268 2 0.449463 0.989583 0.950855 0.020833 0.095442 7 0.204956 0.735577 0.832977 0.080128 0.183048 3 0.183594 0.383814 0.273059 0.015625 0.026887
CCTV02^20260511-140000-20260511-142440_002833,4 0.944824 0.643029 0.622507 0.054487 0.103276 2 0.937012 0.161959 0.685363 0.046074 0.077279 2 0.92627 0.315905 0.386129 0.017628 0.048255 3 0.925781 0.31891 0.312945 0.020833 0.03401 4 0.915527 0.355469 0.525463 0.036258 0.077991 2 0.910645 0.895833 0.672009 0.044872 0.083333 2 0.905273 0.811699 0.500712 0.027244 0.064815 5 0.870605 0.636619 0.348023 0.032051 0.055378 2 0.863281 0.396935 0.379719 0.020232 0.04968 2 0.850098 0.68129 0.500534 0.030849 0.066595 2 0.818848 0.26883 0.569801 0.028045 0.06339 3 0.767578 0.74359 0.50641 0.073718 0.059117 2 0.2854 0.991587 0.814459 0.016827 0.094729 2 0.243652 0.980769 0.683761 0.038461 0.092593
CCTV02^20260511-140000-20260511-142440_002836,3 0.936523 0.680689 0.526353 0.05609 0.069801 10 0.932617 0.325821 0.738604 0.113582 0.330484 2 0.918457 0.651643 0.41453 0.026843 0.051994 2 0.91748 0.895833 0.674501 0.041667 0.089031 2 0.908691 0.160256 0.685719 0.042067 0.079416 2 0.908203 0.315705 0.387286 0.017628 0.047365 3 0.905762 0.861779 0.549145 0.047276 0.08547 2 0.884277 0.246294 0.753027 0.039463 0.092236 2 0.855957 0.26853 0.571403 0.028646 0.063746 2 0.849121 0.947516 0.74537 0.039263 0.090456 2 0.819824 0.983173 0.870726 0.033654 0.116097 4 0.81543 0.815505 0.518875 0.024439 0.065527 11 0.611328 0.384215 0.297632 0.028846 0.058583 4 0.537109 0.472957 0.264779 0.019631 0.038105 5 0.385742 0.636619 0.348825 0.032853 0.057336 3 0.375732 0.319211 0.313212 0.021034 0.034544 2 0.329346 0.295172 0.526353 0.036258 0.056268 2 0.248047 0.295272 0.525997 0.036058 0.055556 5 0.193115 0.636819 0.349448 0.033253 0.057514 3 0.180054 0.319111 0.313034 0.020833 0.034544
CCTV02^20260511-140000-20260511-142440_002840,4 0.970215 0.780449 0.63141 0.06891 0.089031 9 0.949219 0.538862 0.392094 0.046474 0.089744 2 0.939941 0.247997 0.657585 0.042468 0.073006 10 0.93457 0.347957 0.406517 0.046875 0.13141 2 0.921875 0.160306 0.685007 0.042568 0.075855 10 0.918945 0.673878 0.613604 0.123397 0.277066 2 0.911621 0.982372 0.889601 0.035256 0.123932 3 0.898926 0.86258 0.564815 0.048878 0.092593 3 0.893066 0.319111 0.312945 0.022035 0.03401 2 0.889648 0.268429 0.571225 0.028846 0.062678 2 0.881836 0.307091 0.544516 0.028846 0.060541 2 0.876465 0.766426 0.457443 0.035256 0.051638 2 0.86084 0.315705 0.386218 0.017628 0.04594 5 0.849121 0.636619 0.348023 0.032853 0.055378 2 0.829102 0.978365 0.683761 0.043269 0.091168 7 0.756348 0.578125 0.509615 0.052083 0.116097 3 0.733887 0.596955 0.364494 0.030449 0.044516 3 0.484375 0.596955 0.363337 0.029647 0.043981 9 0.411133 0.105168 0.744302 0.09976 0.109687 3 0.306641 0.869792 0.743946 0.077724 0.116097 4 0.257568 0.009903 0.875 0.019807 0.124644 2 0.222656 0.782452 0.533654 0.030449 0.066595
CCTV02^20260511-140000-20260511-142440_002844,2 0.932617 0.160006 0.686076 0.042768 0.076567 4 0.931641 0.396635 0.348825 0.022436 0.05235 10 0.928223 0.348157 0.404558 0.046875 0.131054 2 0.928223 0.235477 0.9448 0.0623 0.110399 3 0.925781 0.31901 0.312856 0.021434 0.034188 2 0.912598 0.594752 0.363515 0.028445 0.045762 3 0.909668 0.926683 0.814815 0.074519 0.126781 3 0.904785 0.593349 0.591168 0.048077 0.087607 2 0.885742 0.26903 0.569088 0.028446 0.062678 2 0.882324 0.314503 0.389957 0.01883 0.048433 4 0.878906 0.753806 0.56161 0.06851 0.090456 5 0.820801 0.636218 0.348023 0.032051 0.054665 10 0.819824 0.309595 0.675214 0.101162 0.27208 10 0.734863 0.309595 0.674323 0.101562 0.272436 2 0.72168 0.934695 0.675392 0.045673 0.091524 2 0.640625 0.305789 0.540242 0.02504 0.049145 2 0.57373 0.980769 0.686788 0.038461 0.095085 2 0.509766 0.384515 0.331197 0.017027 0.037037 3 0.498047 0.991587 0.813034 0.016827 0.090456 2 0.478516 0.572115 0.325053 0.020833 0.035434 3 0.284668 0.425481 0.27662 0.019231 0.025463 0 0.275146 0.771635 0.568376 0.032051 0.06339
CCTV02^20260511-140000-20260511-142440_002848,4 0.973145 0.632812 0.415954 0.036458 0.056268 10 0.95166 0.342248 0.56161 0.091947 0.207265 10 0.931641 0.347656 0.403757 0.046675 0.128383 3 0.924805 0.455929 0.577457 0.03766 0.070869 2 0.911621 0.657853 0.568376 0.032051 0.075499 2 0.905273 0.686498 0.466702 0.031651 0.060185 2 0.891602 0.957131 0.707443 0.048878 0.089387 3 0.876465 0.319311 0.313301 0.022436 0.034366 2 0.861328 0.640224 0.475249 0.030449 0.056624 2 0.86084 0.314303 0.389957 0.01883 0.048433 9 0.850098 0.458734 0.378828 0.032853 0.072828 2 0.81543 0.395433 0.337518 0.019631 0.040064 2 0.78418 0.268429 0.569444 0.029647 0.06339 7 0.679199 0.964744 0.878561 0.06891 0.180199 2 0.662109 0.159555 0.685719 0.043069 0.080128 2 0.605957 0.917468 0.582265 0.038461 0.074786 2 0.513672 0.159555 0.685897 0.042869 0.080484 5 0.496094 0.637019 0.349537 0.033654 0.058048 2 0.407227 0.292768 0.52386 0.03145 0.049145 0 0.394287 0.241787 0.632479 0.040465 0.070513 5 0.33374 0.636619 0.349003 0.033654 0.057692 2 0.315674 0.303385 0.53953 0.020232 0.047009 4 0.221313 0.965545 0.87963 0.06891 0.183761
CCTV02^20260511-140000-20260511-142440_002852,2 0.946777 0.257312 0.667913 0.049079 0.075855 3 0.93457 0.413462 0.67646 0.052885 0.089387 10 0.929199 0.414463 0.303775 0.032452 0.089031 10 0.926758 0.347155 0.404736 0.046875 0.130698 2 0.924316 0.957131 0.709046 0.048878 0.09188 3 0.917969 0.319111 0.312767 0.021635 0.035078 2 0.885742 0.376402 0.490741 0.02524 0.052707 3 0.880859 0.288762 0.748219 0.095553 0.104701 2 0.878906 0.159655 0.685185 0.043069 0.081197 9 0.876465 0.455529 0.378739 0.035256 0.075855 2 0.859863 0.384415 0.435719 0.022837 0.051638 2 0.851074 0.801282 0.461538 0.028846 0.058405 2 0.823242 0.307091 0.543625 0.028045 0.060897 5 0.81543 0.636619 0.348113 0.032051 0.056624 2 0.767578 0.272736 0.558226 0.030248 0.063746 2 0.762207 0.918269 0.583155 0.038461 0.077991 2 0.640625 0.314303 0.388355 0.01883 0.045228 2 0.212036 0.314303 0.388889 0.01883 0.045584
CCTV02^20260511-140000-20260511-142440_002856,2 0.94873 0.159505 0.686966 0.043369 0.079772 10 0.932617 0.347756 0.406428 0.047276 0.130876 2 0.918945 0.95633 0.708867 0.048878 0.092236 2 0.895508 0.314503 0.389779 0.019231 0.046652 3 0.871582 0.446314 0.405805 0.026442 0.04594 2 0.868164 0.308494 0.540776 0.028045 0.060185 10 0.868164 0.496795 0.278846 0.036859 0.073362 5 0.822266 0.636418 0.348202 0.032452 0.058583 2 0.809082 0.91907 0.584046 0.040064 0.077635 0 0.794434 0.236879 0.64708 0.041466 0.067664 2 0.791992 0.782051 0.559117 0.03766 0.064815 2 0.773438 0.341446 0.560719 0.033454 0.070869 2 0.740234 0.272035 0.560541 0.030449 0.060541 4 0.716797 0.417468 0.301727 0.021635 0.04683 3 0.556641 0.31901 0.313034 0.021835 0.034188 2 0.548828 0.595953 0.345174 0.017228 0.041845 2 0.474609 0.384415 0.304309 0.018029 0.033476
CCTV02^20260511-140000-20260511-142440_002860,2 0.943359 0.159806 0.685719 0.041767 0.077991 2 0.930176 0.283353 0.633191 0.038662 0.076923 10 0.924316 0.347356 0.404915 0.046474 0.131766 3 0.922852 0.31901 0.312856 0.021034 0.033832 2 0.912598 0.655048 0.457621 0.028846 0.05698 2 0.911621 0.898237 0.725071 0.040064 0.099715 2 0.908203 0.256911 0.746973 0.04387 0.0901 5 0.901855 0.635417 0.348647 0.033654 0.057692 2 0.899902 0.958333 0.707621 0.048077 0.087607 2 0.893066 0.615585 0.390313 0.022836 0.046296 2 0.884766 0.413462 0.39797 0.020032 0.042379 2 0.882324 0.314503 0.388533 0.018029 0.044872 2 0.873047 0.386118 0.388889 0.01863 0.040598 2 0.873047 0.58774 0.392806 0.024038 0.045584 2 0.851074 0.552484 0.317308 0.020032 0.039174 2 0.838867 0.38762 0.322828 0.018029 0.034544 0 0.741699 0.238381 0.638889 0.036859 0.070513 2 0.488281 0.794671 0.602386 0.038061 0.071581 2 0.38501 0.872596 0.64334 0.030449 0.073718 2 0.294189 0.282953 0.534722 0.038662 0.062322 2 0.271973 0.917869 0.582265 0.03766 0.073362
CCTV02^20260511-140000-20260511-142440_002864,3 0.918945 0.31901 0.312233 0.021434 0.033654 10 0.917969 0.348057 0.40438 0.047075 0.129274 3 0.915039 0.577324 0.425926 0.035256 0.05698 2 0.898926 0.310797 0.683939 0.037861 0.082265 2 0.880859 0.958734 0.70584 0.048878 0.08547 2 0.879883 0.952724 0.85114 0.049679 0.109687 2 0.877441 0.621394 0.368056 0.022436 0.043091 2 0.856934 0.191206 0.690171 0.048678 0.07265 2 0.839844 0.917067 0.748041 0.040865 0.093661 3 0.827637 0.474159 0.27297 0.019631 0.030627 5 0.817383 0.63722 0.348558 0.031651 0.056446 3 0.79834 0.51262 0.332799 0.026042 0.040242 2 0.769043 0.160757 0.682692 0.04347 0.077635 2 0.633301 0.919471 0.583155 0.039263 0.076567 5 0.605957 0.637019 0.348914 0.032051 0.056446 2 0.525391 0.314303 0.389779 0.01883 0.047365 2 0.482422 0.53105 0.271189 0.017228 0.029558 2 0.462891 0.507412 0.266471 0.015625 0.031517 2 0.276611 0.314203 0.389067 0.01903 0.046652 2 0.218628 0.83133 0.507301 0.023237 0.060897 1 0.160278 0.778846 0.461895 0.019231 0.045584
CCTV02^20260511-140000-20260511-142440_002868,2 0.944824 0.159455 0.686076 0.043269 0.080128 2 0.922363 0.703325 0.433048 0.026843 0.05057 3 0.920898 0.31891 0.3125 0.022035 0.033476 2 0.902832 0.85016 0.550392 0.044872 0.070869 2 0.902832 0.957131 0.707799 0.048878 0.092949 3 0.890137 0.46855 0.560185 0.033253 0.066239 2 0.872559 0.314503 0.389779 0.01883 0.047365 2 0.862305 0.394131 0.347578 0.017027 0.036325 2 0.850098 0.29998 0.542201 0.026643 0.058761 5 0.822266 0.636218 0.348469 0.032051 0.056624 10 0.766113 0.347857 0.406072 0.047075 0.130876 1 0.751953 0.600361 0.372596 0.015625 0.04042 10 0.635254 0.348057 0.405093 0.047075 0.130698 9 0.560059 0.510417 0.292023 0.035256 0.050214 3 0.387695 0.58754 0.414174 0.033253 0.047721 2 0.253174 0.917869 0.583155 0.03766 0.077279 4 0.229492 0.58754 0.414174 0.033253 0.047721
CCTV02^20260511-140000-20260511-142440_002872,10 0.932129 0.614784 0.51193 0.08774 0.196937 3 0.930176 0.319211 0.312767 0.021835 0.034366 2 0.917969 0.957532 0.709046 0.049679 0.090456 2 0.900391 0.702925 0.432158 0.026042 0.048789 10 0.897461 0.348357 0.404736 0.046875 0.130698 2 0.870605 0.314704 0.39067 0.019231 0.05057 5 0.870605 0.636218 0.348291 0.032051 0.055556 2 0.859863 0.26853 0.586004 0.03145 0.072293 3 0.824219 0.52484 0.358618 0.025641 0.054131 2 0.811523 0.159505 0.685897 0.042568 0.079772 2 0.785156 0.881811 0.527956 0.029647 0.060897 0 0.581543 0.204627 0.829416 0.036659 0.081909 2 0.437744 0.159555 0.685897 0.042668 0.079772
CCTV02^20260511-140000-20260511-142440_002876,10 0.949707 0.347857 0.405805 0.045873 0.13141 2 0.94043 0.159355 0.686966 0.042268 0.07906 2 0.928223 0.391827 0.438568 0.024038 0.049501 3 0.925781 0.31901 0.313034 0.021835 0.0349 2 0.918457 0.909856 0.652956 0.042468 0.087963 10 0.914062 0.571514 0.329416 0.061298 0.103276 2 0.908691 0.703325 0.433761 0.026843 0.051282 2 0.908691 0.881811 0.528668 0.028045 0.060185 2 0.905273 0.958333 0.709936 0.049679 0.0901 3 0.878906 0.416066 0.290598 0.018029 0.031339 2 0.859863 0.314503 0.389601 0.01883 0.046296 5 0.853027 0.636218 0.3474 0.032051 0.055912 2 0.849121 0.270232 0.586004 0.033654 0.070869 0 0.513672 0.360877 0.316328 0.014623 0.027244 0 0.399902 0.802885 0.502493 0.022436 0.05698
CCTV02^20260511-140000-20260511-142440_002880,2 0.9375 0.159756 0.682336 0.04387 0.069088 3 0.902832 0.420373 0.389423 0.023838 0.044516 3 0.900391 0.31901 0.313034 0.021835 0.035613 2 0.891602 0.911058 0.652422 0.048077 0.099003 2 0.884766 0.314503 0.39156 0.01883 0.050926 9 0.856934 0.466947 0.413996 0.032452 0.092236 5 0.79834 0.636418 0.348469 0.033253 0.058048 2 0.796875 0.386118 0.369747 0.01903 0.042557 10 0.785156 0.347556 0.404915 0.045272 0.131054 2 0.782715 0.779647 0.464209 0.036058 0.059473 2 0.615234 0.979567 0.685185 0.040865 0.092593 10 0.395996 0.334135 0.851318 0.18109 0.294516 3 0.189575 0.420072 0.388889 0.023638 0.04416 3 0.171021 0.178235 0.753027 0.107472 0.092236
CCTV02^20260511-140000-20260511-142440_002884,4 0.963379 0.41226 0.402244 0.027244 0.056624 10 0.942383 0.682492 0.697293 0.135016 0.317664 2 0.936035 0.159555 0.686254 0.041466 0.075499 3 0.931152 0.31901 0.312856 0.021835 0.034544 2 0.931152 0.216647 0.690883 0.055088 0.075499 10 0.916504 0.347857 0.404915 0.046675 0.130342 2 0.880859 0.314603 0.39067 0.019431 0.049858 0 0.869629 0.323718 0.663996 0.034054 0.08084 5 0.834473 0.636418 0.348558 0.031651 0.056446 2 0.823242 0.978365 0.683761 0.043269 0.092593 2 0.747559 0.79347 0.466524 0.029247 0.061254 2 0.533203 0.874599 0.699786 0.03766 0.069088
CCTV02^20260511-140000-20260511-142440_002888,10 0.941406 0.711939 0.699608 0.141827 0.318732 2 0.933105 0.159856 0.685007 0.042067 0.080128 3 0.932617 0.578726 0.487536 0.038862 0.062678 3 0.925293 0.31901 0.312411 0.021835 0.03401 3 0.924316 0.601562 0.579594 0.049279 0.077279 10 0.85498 0.347857 0.406072 0.047075 0.130876 2 0.851074 0.314503 0.389067 0.019231 0.046652 2 0.842773 0.977965 0.685007 0.04407 0.094373 5 0.796875 0.636619 0.34838 0.032051 0.05609 3 0.771973 0.530649 0.364672 0.028446 0.043447 2 0.746094 0.917869 0.581909 0.036058 0.075499 2 0.6875 0.357071 0.587073 0.032252 0.06802 0 0.449463 0.754407 0.463141 0.025641 0.05235 10 0.414795 0.348057 0.405271 0.047476 0.131054 3 0.384033 0.53105 0.36485 0.027644 0.043803 2 0.366699 0.356871 0.587429 0.03145 0.065883
CCTV02^20260511-140000-20260511-142440_002892,3 0.943359 0.445513 0.55057 0.035256 0.064815 10 0.931152 0.347857 0.404647 0.046274 0.130876 3 0.930176 0.319211 0.312856 0.021434 0.034188 3 0.92041 0.536258 0.403668 0.032452 0.055912 2 0.915039 0.159756 0.683761 0.042268 0.074786 2 0.883301 0.977965 0.683405 0.04407 0.093305 2 0.879883 0.403546 0.398682 0.019832 0.046652 2 0.868164 0.314503 0.389245 0.01883 0.047721 2 0.864258 0.711138 0.446759 0.028045 0.054487 5 0.855957 0.636418 0.348023 0.031651 0.056802 2 0.830078 0.388722 0.369391 0.018229 0.037571 2 0.792969 0.918269 0.581731 0.038461 0.077279 2 0.767578 0.755208 0.461895 0.024038 0.053419 2 0.635254 0.814904 0.475249 0.025641 0.05235 2 0.533203 0.784455 0.465634 0.02484 0.055199 5 0.513672 0.622195 0.475427 0.060897 0.117521 10 0.337158 0.425381 0.298255 0.032252 0.070513 6 0.31665 0.622195 0.474893 0.060897 0.115741 3 0.282959 0.499599 0.314103 0.025641 0.045584 5 0.194336 0.45633 0.385061 0.025641 0.055377
CCTV02^20260511-140000-20260511-142440_002896,2 0.929199 0.391426 0.39797 0.020433 0.043091 3 0.917969 0.31901 0.312678 0.021034 0.032764 10 0.91748 0.347857 0.405093 0.045473 0.129986 2 0.908691 0.159706 0.686076 0.042368 0.079416 3 0.902832 0.436899 0.392984 0.023638 0.040242 2 0.890137 0.923478 0.672187 0.039263 0.091524 2 0.888184 0.596755 0.360043 0.021234 0.043447 5 0.881836 0.636218 0.347667 0.032853 0.056802 2 0.867188 0.314503 0.390135 0.018429 0.048789 2 0.827637 0.921074 0.767806 0.040865 0.099715 2 0.792969 0.822115 0.504808 0.027244 0.064459 2 0.740234 0.980769 0.684473 0.038461 0.089744 0 0.399902 0.324219 0.617521 0.028646 0.069801 2 0.211426 0.767027 0.480413 0.046875 0.066239 2 0.151001 0.414163 0.295762 0.021034 0.032764
CCTV07^20260116-060000-20260116-065959_003584,12 0.938965 0.140325 0.766916 0.052684 0.176994 3 0.862305 0.634816 0.748041 0.063702 0.070869 12 0.834473 0.128656 0.650107 0.031751 0.058048 5 0.746094 0.795272 0.847934 0.095353 0.123219 12 0.401611 0.291867 0.468839 0.023638 0.046652 3 0.184814 0.405248 0.553419 0.026843 0.029202
CCTV07^20260116-060000-20260116-065959_003588,12 0.941895 0.626603 0.729345 0.123397 0.185185 12 0.939453 0.140325 0.766916 0.053085 0.176994 12 0.829102 0.128405 0.650285 0.031851 0.057692 12 0.668945 0.255809 0.554309 0.020032 0.042379
CCTV07^20260116-060000-20260116-065959_003592,12 0.939941 0.140575 0.76656 0.051983 0.177707 3 0.868652 0.413161 0.555377 0.027845 0.033832 12 0.829102 0.128305 0.650285 0.03145 0.058405 5 0.168823 0.376102 0.550214 0.023438 0.038462
CCTV07^20260116-060000-20260116-065959_003596,12 0.941895 0.140325 0.766738 0.052885 0.17735 12 0.888184 0.211589 0.469373 0.018329 0.039174 12 0.818848 0.128355 0.649929 0.031951 0.058405
CCTV07^20260116-060000-20260116-065959_003600,12 0.941406 0.140274 0.766382 0.053185 0.176638 3 0.893066 0.496194 0.652778 0.042067 0.049145 12 0.803223 0.128305 0.649395 0.032652 0.059473 11 0.789062 0.226963 0.48807 0.02524 0.054487 10 0.620605 0.658654 0.694979 0.107372 0.137108
CCTV07^20260116-060000-20260116-065959_003604,12 0.937012 0.140475 0.766916 0.052183 0.176994 3 0.909668 0.345353 0.713497 0.038862 0.053063 12 0.817383 0.128405 0.649751 0.032051 0.058048 12 0.812988 0.310397 0.566239 0.044671 0.083333 2 0.65332 0.169471 0.536325 0.01262 0.02208 11 0.279053 0.205529 0.453526 0.014824 0.030271 9 0.199341 0.415765 0.561966 0.04347 0.075499
CCTV07^20260116-060000-20260116-065959_003608,12 0.941895 0.140274 0.766738 0.052985 0.17735 3 0.839844 0.355268 0.651709 0.032652 0.041311 12 0.812988 0.128205 0.649751 0.032051 0.058048 3 0.799316 0.320913 0.604879 0.026042 0.037393 9 0.21936 0.315204 0.659722 0.039864 0.071581
CCTV07^20260116-060000-20260116-065959_003612,12 0.937012 0.140375 0.766738 0.052384 0.175926 3 0.832031 0.255208 0.551816 0.019231 0.026709 12 0.827637 0.128405 0.650285 0.03125 0.057692 2 0.282959 0.15615 0.485933 0.013622 0.023148
CCTV07^20260116-060000-20260116-065959_003627,12 0.94043 0.140475 0.76656 0.052384 0.176282 12 0.782715 0.128456 0.650819 0.03135 0.055912 11 0.253174 0.203375 0.4651 0.014724 0.024929
CCTV07^20260116-060000-20260116-065959_003631,12 0.939453 0.140475 0.766916 0.052183 0.178419 12 0.803223 0.128355 0.649929 0.03135 0.058405 3 0.519531 0.572115 0.722044 0.053686 0.065883 12 0.488281 0.27474 0.568554 0.039864 0.078704 2 0.26123 0.200471 0.706019 0.01853 0.058048 10 0.15564 0.409455 0.777065 0.112179 0.198006
CCTV07^20260116-060000-20260116-065959_003635,12 0.94043 0.140425 0.766382 0.052484 0.176638 11 0.887207 0.254808 0.545228 0.031651 0.05698 12 0.819824 0.128556 0.650463 0.03095 0.058048 12 0.588867 0.192959 0.435897 0.017728 0.037749
CCTV07^20260116-060000-20260116-065959_003639,12 0.950195 0.140575 0.766738 0.052384 0.17735 12 0.92627 0.308393 0.632301 0.047476 0.092949 12 0.822266 0.128456 0.650641 0.030349 0.057692 0 0.808105 0.61258 0.619302 0.03125 0.043447 0 0.462891 0.178385 0.499288 0.008814 0.017806
CCTV07^20260116-060000-20260116-065959_003688,12 0.94873 0.140475 0.766738 0.052584 0.175926 11 0.914062 0.303786 0.555556 0.03105 0.071225 12 0.825684 0.155248 0.448718 0.014623 0.033476 12 0.740234 0.128205 0.651531 0.029848 0.054487 3 0.697754 0.21875 0.487357 0.013221 0.019587
CCTV07^20260116-060000-20260116-065959_003692,12 0.947754 0.140675 0.766916 0.052183 0.176994 12 0.884766 0.321214 0.662215 0.047877 0.095085 12 0.82666 0.218149 0.480947 0.020833 0.043091 12 0.810547 0.128506 0.651531 0.029647 0.055199 9 0.805664 0.415264 0.585114 0.041266 0.05057 2 0.759277 0.16241 0.513711 0.010717 0.021011 1 0.695801 0.366687 0.695513 0.014623 0.029915
CCTV07^20260116-060000-20260116-065959_003696,12 0.948242 0.140675 0.766916 0.051583 0.176994 2 0.921875 0.167618 0.537927 0.011719 0.02386 12 0.910645 0.234475 0.471154 0.020232 0.040598 3 0.820801 0.432492 0.570869 0.030048 0.038462 12 0.743164 0.128506 0.652422 0.029447 0.051994 12 0.730957 0.202224 0.45958 0.015425 0.026709 2 0.602051 0.163361 0.462963 0.010216 0.019943
CCTV07^20260116-060000-20260116-065959_003700,12 0.953125 0.140675 0.766738 0.051983 0.175926 2 0.91748 0.188151 0.680912 0.017929 0.042023 12 0.774414 0.128606 0.652244 0.029247 0.05235 12 0.370117 0.223558 0.66916 0.028045 0.078348 12 0.247314 0.223658 0.669694 0.028245 0.077991
CCTV07^20260116-060000-20260116-065959_003704,12 0.953125 0.140525 0.766738 0.051883 0.175926 12 0.741699 0.128456 0.651887 0.029547 0.053063 1 0.20813 0.638221 0.744302 0.021635 0.029915
CCTV07^20260116-060000-20260116-065959_003708,12 0.947266 0.140675 0.766916 0.051583 0.17557 2 0.78418 0.577324 0.626781 0.025641 0.042023 12 0.73584 0.128706 0.652956 0.029447 0.051638
CCTV07^20260116-060000-20260116-065959_003712,12 0.951172 0.140525 0.766916 0.052284 0.176994 12 0.732422 0.128355 0.652244 0.029948 0.053063 1 0.723145 0.40615 0.55787 0.01222 0.020299
CCTV07^20260116-060000-20260116-065959_003716,12 0.946777 0.140625 0.766916 0.051683 0.17557 3 0.875 0.397336 0.565527 0.026643 0.032051 12 0.842773 0.295974 0.550214 0.038261 0.076211 2 0.777344 0.170072 0.551104 0.013221 0.025997 12 0.720215 0.128305 0.652778 0.029046 0.051994 3 0.519531 0.320312 0.487714 0.020032 0.02386 5 0.339844 0.68109 0.764423 0.061699 0.075142
CCTV07^20260116-060000-20260116-065959_003720,12 0.95166 0.140475 0.767094 0.051983 0.175214 2 0.877441 0.18149 0.654558 0.018029 0.04416 12 0.743164 0.128255 0.652778 0.029347 0.051994 10 0.498047 0.196414 0.451033 0.015625 0.025285
CCTV07^20260116-060000-20260116-065959_003724,12 0.95166 0.140675 0.767094 0.051783 0.176638 12 0.893066 0.282953 0.450499 0.019431 0.035613 3 0.878418 0.249599 0.503917 0.016026 0.021368 12 0.763672 0.128606 0.652244 0.029046 0.053063 5 0.422607 0.215244 0.481838 0.013822 0.022792 1 0.386719 0.385216 0.540242 0.010417 0.019231 1 0.334473 0.230369 0.515491 0.008013 0.015313 11 0.233765 0.383514 0.742521 0.067107 0.147436
CCTV07^20260116-060000-20260116-065959_003728,12 0.94873 0.140475 0.767094 0.052183 0.176638 12 0.926758 0.488782 0.594551 0.060897 0.092949 12 0.715332 0.128355 0.651887 0.029147 0.05235 1 0.348633 0.460337 0.615206 0.016026 0.038105 3 0.317383 0.300881 0.482194 0.014423 0.019943 1 0.190674 0.460337 0.615029 0.016026 0.037037
CCTV07^20260116-060000-20260116-065959_003732,12 0.948242 0.140525 0.766738 0.052083 0.175926 12 0.746094 0.128506 0.652422 0.029046 0.051994
CCTV07^20260116-060000-20260116-065959_003736,12 0.953125 0.140525 0.767272 0.052284 0.176282 1 0.892578 0.311398 0.726318 0.015024 0.031695 12 0.740234 0.128355 0.652066 0.029547 0.051994 2 0.324219 0.400541 0.501068 0.013021 0.022792 1 0.162354 0.238682 0.517806 0.009014 0.016382
